<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
6/30/2025,04:30:00,2502.56000000,2503.81000000,2498.50000000,2500.40000000,21369100
6/30/2025,04:45:00,2500.39000000,2501.86000000,2495.00000000,2495.35000000,13654171
6/30/2025,05:00:00,2495.34000000,2498.56000000,2494.14000000,2494.79000000,22406262
6/30/2025,05:15:00,2494.79000000,2500.39000000,2490.65000000,2499.71000000,43857645
6/30/2025,05:30:00,2499.71000000,2500.00000000,2495.40000000,2496.14000000,13260906
6/30/2025,05:45:00,2496.13000000,2501.58000000,2494.21000000,2500.72000000,30475820
6/30/2025,06:00:00,2500.72000000,2502.29000000,2498.64000000,2501.90000000,16084081
6/30/2025,06:15:00,2501.90000000,2502.94000000,2499.33000000,2499.90000000,15847413
6/30/2025,06:30:00,2499.90000000,2499.91000000,2496.83000000,2497.29000000,16280927
6/30/2025,06:45:00,2497.29000000,2499.00000000,2480.47000000,2482.75000000,103881944
6/30/2025,07:00:00,2482.76000000,2483.88000000,2453.94000000,2463.00000000,275273274
6/30/2025,07:15:00,2463.00000000,2471.64000000,2459.48000000,2468.70000000,91331548
6/30/2025,07:30:00,2468.71000000,2477.01000000,2467.00000000,2475.32000000,94492128
6/30/2025,07:45:00,2475.32000000,2476.32000000,2471.17000000,2474.01000000,39497409
6/30/2025,08:00:00,2474.00000000,2482.74000000,2474.00000000,2479.63000000,54476967
6/30/2025,08:15:00,2479.63000000,2485.84000000,2477.00000000,2477.01000000,48015336
6/30/2025,08:30:00,2477.02000000,2478.10000000,2472.30000000,2475.18000000,47661571
6/30/2025,08:45:00,2475.18000000,2475.88000000,2467.13000000,2467.70000000,41047040
6/30/2025,09:00:00,2467.69000000,2471.52000000,2465.01000000,2467.94000000,29568625
6/30/2025,09:15:00,2467.93000000,2476.16000000,2466.67000000,2473.65000000,33905682
6/30/2025,09:30:00,2473.65000000,2475.97000000,2469.54000000,2471.24000000,15705439
6/30/2025,09:45:00,2471.25000000,2473.00000000,2454.24000000,2458.13000000,81198624
6/30/2025,10:00:00,2458.13000000,2462.79000000,2449.91000000,2450.53000000,100060108
6/30/2025,10:15:00,2450.53000000,2453.87000000,2446.42000000,2448.01000000,88964532
6/30/2025,10:30:00,2448.02000000,2452.82000000,2445.20000000,2451.46000000,60234599
6/30/2025,10:45:00,2451.46000000,2456.76000000,2448.68000000,2455.30000000,50843937
6/30/2025,11:00:00,2455.31000000,2456.40000000,2453.56000000,2454.73000000,24464703
6/30/2025,11:15:00,2454.73000000,2458.92000000,2451.69000000,2458.47000000,44758824
6/30/2025,11:30:00,2458.48000000,2466.80000000,2455.16000000,2462.36000000,63809095
6/30/2025,11:45:00,2462.36000000,2465.34000000,2459.87000000,2461.69000000,27260304
6/30/2025,12:00:00,2461.69000000,2464.14000000,2455.02000000,2457.19000000,26404597
6/30/2025,12:15:00,2457.19000000,2464.02000000,2456.79000000,2460.60000000,28681770
6/30/2025,12:30:00,2460.60000000,2463.91000000,2458.23000000,2461.92000000,18105072
6/30/2025,12:45:00,2461.93000000,2464.00000000,2456.19000000,2461.65000000,20488832
6/30/2025,13:00:00,2461.66000000,2461.84000000,2455.82000000,2458.77000000,20892620
6/30/2025,13:15:00,2458.77000000,2463.60000000,2458.57000000,2462.69000000,19942591
6/30/2025,13:30:00,2462.69000000,2473.29000000,2462.00000000,2471.76000000,68789224
6/30/2025,13:45:00,2471.75000000,2473.48000000,2458.00000000,2462.15000000,77475524
6/30/2025,14:00:00,2462.14000000,2466.40000000,2457.18000000,2461.22000000,42918820
6/30/2025,14:15:00,2461.22000000,2466.35000000,2448.00000000,2464.45000000,100525072
6/30/2025,14:30:00,2464.46000000,2468.75000000,2450.01000000,2457.49000000,167576123
6/30/2025,14:45:00,2457.49000000,2462.92000000,2453.66000000,2458.42000000,40948922
6/30/2025,15:00:00,2458.42000000,2460.30000000,2431.87000000,2437.71000000,184948494
6/30/2025,15:15:00,2437.72000000,2446.79000000,2434.27000000,2444.86000000,137409195
6/30/2025,15:30:00,2444.87000000,2466.00000000,2438.69000000,2462.01000000,131297366
6/30/2025,15:45:00,2462.01000000,2465.82000000,2457.00000000,2462.54000000,104032763
6/30/2025,16:00:00,2462.54000000,2488.12000000,2461.69000000,2473.54000000,191916198
6/30/2025,16:15:00,2473.54000000,2481.00000000,2467.41000000,2476.06000000,81334761
6/30/2025,16:30:00,2476.05000000,2477.43000000,2460.05000000,2462.56000000,76881348
6/30/2025,16:45:00,2462.56000000,2472.86000000,2461.39000000,2471.51000000,39761405
6/30/2025,17:00:00,2471.51000000,2476.72000000,2467.56000000,2474.28000000,35340741
6/30/2025,17:15:00,2474.29000000,2485.94000000,2472.67000000,2482.55000000,50859092
6/30/2025,17:30:00,2482.55000000,2484.08000000,2474.98000000,2480.01000000,46196750
6/30/2025,17:45:00,2480.01000000,2489.98000000,2475.56000000,2484.24000000,53113620
6/30/2025,18:00:00,2484.23000000,2497.90000000,2480.07000000,2486.75000000,91479449
6/30/2025,18:15:00,2486.75000000,2494.93000000,2481.66000000,2482.98000000,54878731
6/30/2025,18:30:00,2482.98000000,2498.67000000,2482.66000000,2491.00000000,59158385
6/30/2025,18:45:00,2491.00000000,2491.41000000,2478.29000000,2482.00000000,67026276
6/30/2025,19:00:00,2481.99000000,2488.32000000,2481.82000000,2484.92000000,32979096
6/30/2025,19:15:00,2484.92000000,2495.70000000,2483.63000000,2494.81000000,46946857
6/30/2025,19:30:00,2494.81000000,2517.25000000,2494.00000000,2508.65000000,130765424
6/30/2025,19:45:00,2508.66000000,2514.15000000,2504.89000000,2510.13000000,58637393
6/30/2025,20:00:00,2510.13000000,2517.49000000,2503.93000000,2514.78000000,55246526
6/30/2025,20:15:00,2514.78000000,2515.62000000,2504.02000000,2509.98000000,64486908
6/30/2025,20:30:00,2509.99000000,2521.59000000,2509.99000000,2512.48000000,71310911
6/30/2025,20:45:00,2512.49000000,2514.77000000,2505.00000000,2506.13000000,30960427
6/30/2025,21:00:00,2506.12000000,2509.61000000,2501.01000000,2502.12000000,32791612
6/30/2025,21:15:00,2502.13000000,2503.78000000,2496.81000000,2500.94000000,41432391
6/30/2025,21:30:00,2500.94000000,2501.00000000,2491.98000000,2494.61000000,30391105
6/30/2025,21:45:00,2494.60000000,2498.94000000,2492.17000000,2494.61000000,25077492
6/30/2025,22:00:00,2494.61000000,2494.61000000,2481.15000000,2486.82000000,51371477
6/30/2025,22:15:00,2486.83000000,2493.28000000,2484.00000000,2485.02000000,32367225
6/30/2025,22:30:00,2485.02000000,2489.81000000,2483.44000000,2489.51000000,18383129
6/30/2025,22:45:00,2489.51000000,2494.96000000,2489.51000000,2493.65000000,24252493
6/30/2025,23:00:00,2493.64000000,2493.65000000,2487.06000000,2489.18000000,18534150
6/30/2025,23:15:00,2489.18000000,2493.66000000,2486.69000000,2492.06000000,16727303
6/30/2025,23:30:00,2492.05000000,2492.17000000,2487.72000000,2489.30000000,9015189
6/30/2025,23:45:00,2489.31000000,2489.89000000,2485.40000000,2488.97000000,12706276
7/1/2025,00:00:00,2488.97000000,2488.97000000,2483.49000000,2484.30000000,29270039
7/1/2025,00:15:00,2484.30000000,2493.61000000,2483.50000000,2491.61000000,28166862
7/1/2025,00:30:00,2491.61000000,2495.40000000,2483.04000000,2483.19000000,35120873
7/1/2025,00:45:00,2483.19000000,2488.18000000,2476.24000000,2487.37000000,52171401
7/1/2025,01:00:00,2487.36000000,2493.75000000,2487.12000000,2491.77000000,24261577
7/1/2025,01:15:00,2491.77000000,2497.57000000,2489.02000000,2497.09000000,30175960
7/1/2025,01:30:00,2497.08000000,2497.50000000,2490.82000000,2491.94000000,20929236
7/1/2025,01:45:00,2491.95000000,2499.60000000,2490.50000000,2491.19000000,24274920
7/1/2025,02:00:00,2491.20000000,2494.15000000,2485.41000000,2487.62000000,18542239
7/1/2025,02:15:00,2487.61000000,2492.26000000,2484.39000000,2489.77000000,23149405
7/1/2025,02:30:00,2489.78000000,2493.75000000,2488.33000000,2493.41000000,11896615
7/1/2025,02:45:00,2493.40000000,2494.69000000,2485.56000000,2486.26000000,19930726
7/1/2025,03:00:00,2486.25000000,2486.25000000,2481.09000000,2482.39000000,47964182
7/1/2025,03:15:00,2482.39000000,2484.99000000,2477.48000000,2482.54000000,34091200
7/1/2025,03:30:00,2482.55000000,2487.04000000,2482.42000000,2486.48000000,17439427
7/1/2025,03:45:00,2486.47000000,2486.88000000,2481.65000000,2482.51000000,14905314
7/1/2025,04:00:00,2482.52000000,2485.20000000,2480.50000000,2484.36000000,13574525
7/1/2025,04:15:00,2484.37000000,2484.70000000,2480.52000000,2482.41000000,12290849
7/1/2025,04:30:00,2482.41000000,2482.55000000,2475.00000000,2476.11000000,34311372
7/1/2025,04:45:00,2476.11000000,2478.71000000,2472.50000000,2473.77000000,29982217
7/1/2025,05:00:00,2473.77000000,2474.49000000,2458.60000000,2459.94000000,117834992
7/1/2025,05:15:00,2459.94000000,2465.60000000,2456.30000000,2458.17000000,78469199
7/1/2025,05:30:00,2458.18000000,2461.45000000,2451.78000000,2453.97000000,61840261
7/1/2025,05:45:00,2453.97000000,2458.93000000,2450.00000000,2454.44000000,61091308
7/1/2025,06:00:00,2454.44000000,2460.30000000,2451.75000000,2459.98000000,50209147
7/1/2025,06:15:00,2459.97000000,2459.98000000,2455.00000000,2457.31000000,36870632
7/1/2025,06:30:00,2457.31000000,2460.45000000,2456.00000000,2456.42000000,26143851
7/1/2025,06:45:00,2456.43000000,2461.25000000,2456.01000000,2460.33000000,16287045
7/1/2025,07:00:00,2460.33000000,2461.46000000,2457.32000000,2458.15000000,20736764
7/1/2025,07:15:00,2458.14000000,2462.41000000,2456.74000000,2456.74000000,30486752
7/1/2025,07:30:00,2456.74000000,2461.88000000,2443.88000000,2460.71000000,128594498
7/1/2025,07:45:00,2460.71000000,2468.23000000,2459.65000000,2461.05000000,97563769
7/1/2025,08:00:00,2461.04000000,2466.45000000,2460.46000000,2464.02000000,31372143
7/1/2025,08:15:00,2464.02000000,2464.02000000,2455.13000000,2455.68000000,29218652
7/1/2025,08:30:00,2455.69000000,2460.80000000,2455.59000000,2458.88000000,32985290
7/1/2025,08:45:00,2458.88000000,2459.82000000,2452.01000000,2453.15000000,27013259
7/1/2025,09:00:00,2453.15000000,2455.32000000,2450.02000000,2452.23000000,27832154
7/1/2025,09:15:00,2452.23000000,2457.62000000,2451.12000000,2454.75000000,23349118
7/1/2025,09:30:00,2454.74000000,2457.47000000,2452.10000000,2455.30000000,19831971
7/1/2025,09:45:00,2455.31000000,2455.31000000,2448.72000000,2452.60000000,40438637
7/1/2025,10:00:00,2452.61000000,2457.47000000,2450.05000000,2455.98000000,19518204
7/1/2025,10:15:00,2455.98000000,2460.60000000,2454.62000000,2457.28000000,31004003
7/1/2025,10:30:00,2457.28000000,2459.50000000,2452.68000000,2452.68000000,17050317
7/1/2025,10:45:00,2452.69000000,2457.92000000,2447.94000000,2451.94000000,35861962
7/1/2025,11:00:00,2451.94000000,2455.86000000,2448.75000000,2454.83000000,22615570
7/1/2025,11:15:00,2454.82000000,2457.95000000,2446.65000000,2447.25000000,35463386
7/1/2025,11:30:00,2447.25000000,2452.04000000,2446.25000000,2449.98000000,28178170
7/1/2025,11:45:00,2449.98000000,2453.85000000,2446.51000000,2447.11000000,23959080
7/1/2025,12:00:00,2447.12000000,2449.56000000,2441.14000000,2448.14000000,50760203
7/1/2025,12:15:00,2448.13000000,2452.47000000,2445.53000000,2447.16000000,36481802
7/1/2025,12:30:00,2447.17000000,2447.80000000,2435.85000000,2440.43000000,68756604
7/1/2025,12:45:00,2440.44000000,2444.50000000,2437.40000000,2438.13000000,44300103
7/1/2025,13:00:00,2438.13000000,2439.77000000,2433.00000000,2436.26000000,65907243
7/1/2025,13:15:00,2436.25000000,2441.47000000,2434.19000000,2435.88000000,55389080
7/1/2025,13:30:00,2435.88000000,2441.60000000,2435.40000000,2441.27000000,34557922
7/1/2025,13:45:00,2441.27000000,2446.00000000,2420.35000000,2432.29000000,153798756
7/1/2025,14:00:00,2432.30000000,2444.06000000,2430.87000000,2441.89000000,82308184
7/1/2025,14:15:00,2441.89000000,2453.80000000,2440.00000000,2449.83000000,91390344
7/1/2025,14:30:00,2449.82000000,2455.30000000,2421.12000000,2425.99000000,143674754
7/1/2025,14:45:00,2425.98000000,2431.84000000,2412.24000000,2415.85000000,210948845
7/1/2025,15:00:00,2415.86000000,2419.90000000,2405.05000000,2418.54000000,190312636
7/1/2025,15:15:00,2418.54000000,2427.52000000,2415.00000000,2418.09000000,115841624
7/1/2025,15:30:00,2418.10000000,2424.72000000,2417.66000000,2423.68000000,52436522
7/1/2025,15:45:00,2423.68000000,2430.72000000,2417.18000000,2420.34000000,67350652
7/1/2025,16:00:00,2420.34000000,2424.42000000,2419.80000000,2422.49000000,29425614
7/1/2025,16:15:00,2422.49000000,2430.00000000,2418.07000000,2428.40000000,42874408
7/1/2025,16:30:00,2428.39000000,2429.65000000,2423.05000000,2427.74000000,30096533
7/1/2025,16:45:00,2427.74000000,2429.90000000,2424.67000000,2425.81000000,22505200
7/1/2025,17:00:00,2425.80000000,2427.64000000,2420.46000000,2423.21000000,31916698
7/1/2025,17:15:00,2423.20000000,2428.27000000,2416.40000000,2424.19000000,45732924
7/1/2025,17:30:00,2424.19000000,2430.54000000,2422.45000000,2425.64000000,33907228
7/1/2025,17:45:00,2425.63000000,2430.24000000,2423.02000000,2428.00000000,16400316
7/1/2025,18:00:00,2427.99000000,2433.24000000,2424.10000000,2431.19000000,24520653
7/1/2025,18:15:00,2431.19000000,2432.35000000,2427.36000000,2427.97000000,17486261
7/1/2025,18:30:00,2427.96000000,2427.97000000,2419.30000000,2420.19000000,33650065
7/1/2025,18:45:00,2420.18000000,2423.44000000,2419.87000000,2421.44000000,13368340
7/1/2025,19:00:00,2421.44000000,2422.20000000,2400.00000000,2409.14000000,149450462
7/1/2025,19:15:00,2409.13000000,2418.03000000,2403.20000000,2417.26000000,84179604
7/1/2025,19:30:00,2417.26000000,2421.00000000,2414.54000000,2419.42000000,30901488
7/1/2025,19:45:00,2419.42000000,2419.93000000,2406.56000000,2410.88000000,51864168
7/1/2025,20:00:00,2410.88000000,2416.18000000,2400.54000000,2401.45000000,42028125
7/1/2025,20:15:00,2401.45000000,2407.66000000,2393.10000000,2398.85000000,139815126
7/1/2025,20:30:00,2398.86000000,2408.89000000,2398.72000000,2408.32000000,38368985
7/1/2025,20:45:00,2408.31000000,2415.33000000,2407.88000000,2413.63000000,34211034
7/1/2025,21:00:00,2413.62000000,2417.43000000,2411.65000000,2413.83000000,25812049
7/1/2025,21:15:00,2413.83000000,2413.83000000,2402.78000000,2405.00000000,32687536
7/1/2025,21:30:00,2405.01000000,2417.43000000,2404.11000000,2412.43000000,37630313
7/1/2025,21:45:00,2412.43000000,2412.43000000,2405.10000000,2407.44000000,16688646
7/1/2025,22:00:00,2407.43000000,2409.46000000,2403.50000000,2405.98000000,16731258
7/1/2025,22:15:00,2405.97000000,2409.28000000,2397.93000000,2406.68000000,46357216
7/1/2025,22:30:00,2406.68000000,2408.99000000,2403.79000000,2405.81000000,17954174
7/1/2025,22:45:00,2405.81000000,2412.45000000,2404.02000000,2409.66000000,22589913
7/1/2025,23:00:00,2409.67000000,2410.12000000,2398.19000000,2399.65000000,35856055
7/1/2025,23:15:00,2399.65000000,2400.81000000,2383.33000000,2389.02000000,129229291
7/1/2025,23:30:00,2389.01000000,2396.06000000,2389.01000000,2395.65000000,33937036
7/1/2025,23:45:00,2395.66000000,2401.09000000,2395.14000000,2400.68000000,26781428
7/2/2025,00:00:00,2400.68000000,2405.10000000,2400.68000000,2403.65000000,22003575
7/2/2025,00:15:00,2403.66000000,2406.81000000,2401.83000000,2406.14000000,35631622
7/2/2025,00:30:00,2406.15000000,2408.68000000,2403.33000000,2406.52000000,21976701
7/2/2025,00:45:00,2406.52000000,2408.83000000,2402.88000000,2405.87000000,17401479
7/2/2025,01:00:00,2405.88000000,2405.88000000,2396.40000000,2397.41000000,49635733
7/2/2025,01:15:00,2397.40000000,2400.99000000,2397.40000000,2400.99000000,21721346
7/2/2025,01:30:00,2400.98000000,2405.28000000,2367.53000000,2404.79000000,257431294
7/2/2025,01:45:00,2404.80000000,2410.00000000,2401.00000000,2409.01000000,48206747
7/2/2025,02:00:00,2409.00000000,2410.58000000,2406.33000000,2410.03000000,27962671
7/2/2025,02:15:00,2410.02000000,2417.16000000,2406.80000000,2407.51000000,45408998
7/2/2025,02:30:00,2407.51000000,2413.91000000,2406.02000000,2413.38000000,17017995
7/2/2025,02:45:00,2413.38000000,2414.81000000,2410.20000000,2414.33000000,17054157
7/2/2025,03:00:00,2414.34000000,2417.99000000,2413.21000000,2416.86000000,25469383
7/2/2025,03:15:00,2416.86000000,2423.87000000,2415.06000000,2423.41000000,52101241
7/2/2025,03:30:00,2423.41000000,2431.51000000,2421.26000000,2427.43000000,61220248
7/2/2025,03:45:00,2427.44000000,2428.71000000,2424.45000000,2426.35000000,30568495
7/2/2025,04:00:00,2426.35000000,2430.48000000,2425.09000000,2429.23000000,26772815
7/2/2025,04:15:00,2429.22000000,2429.82000000,2424.13000000,2428.04000000,27976712
7/2/2025,04:30:00,2428.03000000,2433.06000000,2425.00000000,2430.34000000,28222996
7/2/2025,04:45:00,2430.34000000,2436.00000000,2427.83000000,2434.44000000,36282801
7/2/2025,05:00:00,2434.44000000,2440.74000000,2433.00000000,2438.49000000,58802670
7/2/2025,05:15:00,2438.49000000,2438.97000000,2433.17000000,2434.89000000,38655350
7/2/2025,05:30:00,2434.89000000,2446.43000000,2434.89000000,2438.02000000,90873947
7/2/2025,05:45:00,2438.02000000,2441.69000000,2436.61000000,2440.53000000,27531618
7/2/2025,06:00:00,2440.53000000,2444.95000000,2439.35000000,2443.18000000,35589840
7/2/2025,06:15:00,2443.19000000,2448.12000000,2442.83000000,2446.14000000,51598059
7/2/2025,06:30:00,2446.13000000,2447.50000000,2437.31000000,2439.48000000,43546773
7/2/2025,06:45:00,2439.48000000,2447.90000000,2439.48000000,2446.78000000,41146591
7/2/2025,07:00:00,2446.78000000,2452.77000000,2446.05000000,2450.56000000,57314234
7/2/2025,07:15:00,2450.56000000,2453.53000000,2441.26000000,2441.46000000,51170995
7/2/2025,07:30:00,2441.46000000,2446.59000000,2441.36000000,2442.20000000,31622468
7/2/2025,07:45:00,2442.20000000,2449.72000000,2441.77000000,2446.78000000,29667894
7/2/2025,08:00:00,2446.77000000,2449.00000000,2445.47000000,2445.75000000,17582609
7/2/2025,08:15:00,2445.76000000,2451.50000000,2445.75000000,2449.30000000,41778316
7/2/2025,08:30:00,2449.30000000,2454.80000000,2448.52000000,2450.33000000,41341779
7/2/2025,08:45:00,2450.33000000,2451.23000000,2445.11000000,2448.68000000,44401343
7/2/2025,09:00:00,2448.68000000,2449.00000000,2443.21000000,2447.99000000,34164059
7/2/2025,09:15:00,2447.99000000,2450.33000000,2444.88000000,2449.55000000,28675188
7/2/2025,09:30:00,2449.55000000,2452.30000000,2447.24000000,2447.79000000,31870090
7/2/2025,09:45:00,2447.79000000,2450.42000000,2445.02000000,2450.03000000,20175157
7/2/2025,10:00:00,2450.02000000,2451.00000000,2445.61000000,2447.61000000,27704774
7/2/2025,10:15:00,2447.61000000,2448.00000000,2442.23000000,2446.75000000,50820946
7/2/2025,10:30:00,2446.77000000,2448.80000000,2445.97000000,2447.30000000,19886064
7/2/2025,10:45:00,2447.31000000,2451.05000000,2447.16000000,2451.05000000,21158418
7/2/2025,11:00:00,2451.05000000,2453.00000000,2448.98000000,2452.10000000,18323268
7/2/2025,11:15:00,2452.10000000,2460.00000000,2450.52000000,2457.00000000,69213140
7/2/2025,11:30:00,2457.00000000,2457.34000000,2452.75000000,2453.61000000,25322128
7/2/2025,11:45:00,2453.61000000,2453.83000000,2445.11000000,2447.01000000,49000282
